date,I-CIP,price_standardized,price_normalized,price_diff,I-CIP_Standardised
2023-02-02,172.5,-0.48292085635013177,0.20921789913976793,1.0699999999999932,0.20921789913976796
2023-02-03,169.47,-0.5785680629237417,0.18530502722752737,-3.030000000000001,0.1853050272275274
2023-02-06,171.29,-0.5211166055098905,0.1996685344487411,1.8199999999999932,0.19966853444874122
2023-02-07,172.14,-0.4942848808935314,0.206376765843264,0.8499999999999943,0.20637676584326403
2023-02-08,171.23,-0.5230106096004571,0.19919501223265712,-0.9099999999999966,0.19919501223265712
2023-02-09,169.89,-0.5653100342897764,0.18861968274011506,-1.3400000000000034,0.1886196827401152
2023-02-10,170.31,-0.5520520056558103,0.191934338252703,0.4200000000000159,0.191934338252703
2023-02-13,171.5,-0.5144875911929073,0.20132586220503507,1.1899999999999977,0.20132586220503512
2023-02-14,175.86,-0.37685662727840535,0.23573514324047043,4.360000000000014,0.2357351432404704
2023-02-15,171.73,-0.5072272421790692,0.20314103070002357,-4.130000000000024,0.20314103070002365
2023-02-16,173.91,-0.43841176022181827,0.22034567121774123,2.180000000000007,0.22034567121774118
2023-02-17,177.59,-0.32224617600040395,0.2493883671375582,3.680000000000007,0.2493883671375583
2023-02-20,177.67,-0.3197208372129824,0.2500197300923367,0.07999999999998408,0.2500197300923368
2023-02-21,180.49,-0.2307026449563546,0.2722752742482835,2.8200000000000216,0.27227527424828346
2023-02-22,183.85,-0.1246384158846291,0.2987925183489858,3.359999999999985,0.2987925183489859
2023-02-23,180.91,-0.21744461632238923,0.2755899297608712,-2.9399999999999977,0.27558992976087127
2023-02-24,178.96,-0.27899974926580123,0.26020045773814227,-1.9499999999999886,0.26020045773814227
2023-02-27,177.25,-0.33297886584694775,0.246705074579749,-1.710000000000008,0.246705074579749
2023-02-28,177.42,-0.3276125209236763,0.24804672085865348,0.1699999999999875,0.24804672085865342
2023-03-01,175.93,-0.3746469558394113,0.23628758582590167,-1.4899999999999807,0.2362875858259017
2023-03-02,175.08,-0.40147868045577034,0.2295793544313788,-0.8499999999999943,0.2295793544313789
2023-03-03,172.26,-0.49049687271239817,0.20732381027543198,-2.8200000000000216,0.207323810275432
2023-03-06,173.04,-0.4658748195350332,0.2134795990845236,0.7800000000000011,0.21347959908452374
2023-03-07,174.83,-0.4093703641664643,0.2276063451976956,1.7900000000000205,0.22760634519769551
2023-03-08,171.66,-0.5094369136180633,0.20258858811459232,-3.170000000000016,0.20258858811459235
2023-03-09,170.11,-0.5583653526243649,0.19035593086575653,-1.549999999999983,0.19035593086575653
2023-03-10,171.96,-0.4999668931652303,0.20495619919501226,1.8499999999999943,0.20495619919501218
2023-03-13,171.67,-0.5091212462696358,0.20266750848393958,-0.29000000000002046,0.20266750848393955
2023-03-14,167.97,-0.6259181651879052,0.17346697182542808,-3.6999999999999886,0.17346697182542803
2023-03-15,166.16,-0.683053955253329,0.1591823849735616,-1.8100000000000023,0.15918238497356163
2023-03-16,171.76,-0.5062802401337859,0.20337779180806556,5.599999999999994,0.20337779180806548
2023-03-17,168.56,-0.6072937916306674,0.1781232736169205,-3.1999999999999886,0.17812327361692049
2023-03-20,169.55,-0.5760427241363194,0.1859363901823061,0.9900000000000091,0.18593639018230612
2023-03-21,171.41,-0.5173285973287572,0.20061557888090908,1.8599999999999852,0.2006155788809092
2023-03-22,169.11,-0.5899320874671405,0.18246389393102366,-2.299999999999983,0.1824638939310237
2023-03-23,167.31,-0.646752210184137,0.16825822744850444,-1.8000000000000114,0.1682582274485045
2023-03-24,171.17,-0.5249046136910237,0.19872149001657313,3.859999999999985,0.19872149001657324
2023-03-27,169.8,-0.5681510404256255,0.1879093994159893,-1.3699999999999761,0.18790939941598928
2023-03-28,166.69,-0.666323585786658,0.16336516454897002,-3.1100000000000136,0.16336516454897
2023-03-29,164.36,-0.7398740779703246,0.1449767184910426,-2.329999999999984,0.14497671849104266
2023-03-30,164.99,-0.7199870350193761,0.14994870175992425,0.6299999999999955,0.14994870175992436
2023-03-31,165.37,-0.7079916757791215,0.15294767579512272,0.37999999999999545,0.1529476757951227
2023-04-03,168.87,-0.597508103829407,0.1805698050666877,3.5,0.18056980506668774
2023-04-04,168.14,-0.6205518202646337,0.17480861810433257,-0.7300000000000182,0.17480861810433268
2023-04-05,172.44,-0.4848148604406984,0.20874437692368394,4.300000000000011,0.20874437692368386
2023-04-06,173.75,-0.4434624377966623,0.219082945308184,1.3100000000000023,0.21908294530818395
2023-04-07,173.96,-0.43683342347967913,0.22074027306447797,0.21000000000000796,0.22074027306447808
2023-04-10,173.4,-0.45451079499163355,0.21632073238102756,-0.5600000000000023,0.21632073238102767
2023-04-11,179.29,-0.2685827267676858,0.262804829926604,5.889999999999986,0.2628048299266039
2023-04-12,179.0,-0.27773707987209045,0.2605161392155315,-0.28999999999999204,0.2605161392155315
2023-04-13,183.83,-0.12526975058148404,0.2986346776102913,4.8300000000000125,0.2986346776102913
2023-04-14,180.36,-0.23480632048591527,0.2712493094467683,-3.469999999999999,0.2712493094467683
2023-04-17,185.15,-0.08360166058902048,0.3090521663641386,4.789999999999992,0.30905216636413857
2023-04-18,187.29,-0.01604884802548117,0.3259411254044668,2.1399999999999864,0.32594112540446685
2023-04-19,185.76,-0.06434595233492785,0.31386630889432554,-1.5300000000000011,0.31386630889432565
2023-04-20,181.56,-0.19692623867458492,0.28071975376844766,-4.199999999999989,0.2807197537684476
2023-04-21,179.72,-0.2550090307852921,0.26619840580853915,-1.8400000000000034,0.26619840580853915
2023-04-24,182.56,-0.16535950383180933,0.2886117907031805,2.8400000000000034,0.28861179070318044
2023-04-25,179.09,-0.2748960737362406,0.2612264225396575,-3.469999999999999,0.26122642253965744
2023-04-26,180.06,-0.24427634093874828,0.26888169836634834,0.9699999999999989,0.26888169836634845
2023-04-27,181.22,-0.20765892852112872,0.2780364612106384,1.1599999999999966,0.2780364612106385
2023-04-28,176.0,-0.37243728440041723,0.23684002841133292,-5.219999999999999,0.236840028411333
2023-05-01,177.95,-0.3108821514570052,0.2522295004340619,1.9499999999999886,0.252229500434062
2023-05-02,175.97,-0.37338428644570054,0.23660326730329093,-1.9799999999999898,0.23660326730329095
2023-05-03,175.29,-0.39484966613878814,0.23123668218767254,-0.6800000000000068,0.23123668218767257
2023-05-04,173.83,-0.44093709900923983,0.21971430826296273,-1.4599999999999795,0.21971430826296268
2023-05-05,176.7,-0.3503405700104747,0.24236445426564585,2.869999999999976,0.2423644542656458
2023-05-08,174.88,-0.407792027424326,0.2280009470444321,-1.8199999999999932,0.2280009470444322
2023-05-09,176.98,-0.34150188425449746,0.24457422460737105,2.0999999999999943,0.244574224607371
2023-05-10,177.07,-0.3386608781186476,0.24528450793149703,0.09000000000000341,0.24528450793149714
2023-05-11,172.76,-0.47471350529101036,0.2112698287427984,-4.310000000000002,0.21126982874279832
2023-05-12,173.4,-0.45451079499163355,0.21632073238102756,0.6400000000000148,0.21632073238102767
2023-05-15,178.1,-0.30614714123058867,0.25341330597427186,4.699999999999989,0.2534133059742718
2023-05-16,176.87,-0.3449742250872023,0.24370610054455055,-1.2299999999999898,0.24370610054455066
2023-05-17,177.43,-0.3272968535752479,0.24812564122800096,0.5600000000000023,0.24812564122800107
2023-05-18,177.22,-0.33392586789223105,0.246468313471707,-0.21000000000000796,0.24646831347170695
2023-05-19,179.19,-0.2717394002519632,0.26201562623313074,1.9699999999999989,0.2620156262331308
2023-05-22,178.98,-0.27836841456894634,0.2603582984768368,-0.21000000000000796,0.26035829847683667
2023-05-23,176.88,-0.34465855773877485,0.2437850209138978,-2.0999999999999943,0.24378502091389787
2023-05-24,177.51,-0.3247715147878264,0.24875700418277946,0.6299999999999955,0.24875700418277957
2023-05-25,173.46,-0.45261679090106693,0.21679425459711155,-4.049999999999983,0.21679425459711155
2023-05-26,172.49,-0.48323652369855924,0.20913897877042067,-0.9699999999999989,0.20913897877042076
2023-05-29,172.84,-0.47218816650358797,0.21190119169757712,0.3499999999999943,0.21190119169757726
2023-05-30,169.87,-0.5659413689866314,0.18846184200142055,-2.969999999999999,0.18846184200142058
2023-05-31,170.47,-0.5470013280809662,0.19319706416226023,0.5999999999999943,0.19319706416226023
2023-06-01,173.56,-0.44946011741678954,0.21758345829058479,3.0900000000000034,0.2175834582905849
2023-06-02,175.62,-0.3844326436406718,0.23384105437613448,2.0600000000000023,0.23384105437613445
2023-06-05,173.15,-0.4624024787023274,0.21434772314734435,-2.469999999999999,0.2143477231473443
2023-06-06,173.15,-0.4624024787023274,0.21434772314734435,0.0,0.2143477231473443
2023-06-07,175.07,-0.4017943478041987,0.22950043406203133,1.9199999999999875,0.22950043406203124
2023-06-08,182.04,-0.18177420595005297,0.28450793149711934,6.969999999999999,0.2845079314971193
2023-06-09,179.5,-0.2619537124507027,0.26446215768289794,-2.539999999999992,0.26446215768289805
2023-06-12,173.84,-0.44062143166081236,0.21979322863231,-5.659999999999997,0.2197932286323101
2023-06-13,172.0,-0.4987042237715195,0.2052718806724015,-1.8400000000000034,0.20527188067240143
2023-06-14,172.69,-0.47692317673000445,0.21071738615736715,0.6899999999999977,0.21071738615736724
2023-06-15,175.65,-0.3834856415953885,0.23407781548417647,2.960000000000008,0.2340778154841765
2023-06-16,175.05,-0.40242568250105365,0.2293425933233368,-0.5999999999999943,0.22934259332333684
2023-06-19,175.87,-0.3765409599299779,0.2358140636098177,0.8199999999999932,0.2358140636098176
2023-06-20,172.62,-0.47913284816899854,0.2101649435719359,-3.25,0.21016494357193594
2023-06-21,169.37,-0.5817247364080191,0.18451582353405413,-3.25,0.18451582353405405
2023-06-22,168.54,-0.6079251263275233,0.17796543287822578,-0.8300000000000125,0.17796543287822586
2023-06-23,164.52,-0.7348234003954806,0.14623944440059983,-4.019999999999982,0.14623944440059988
2023-06-26,165.89,-0.6915769736608788,0.15705153500118366,1.3699999999999761,0.15705153500118363
2023-06-27,166.9,-0.6596945714696748,0.165022492305264,1.0100000000000193,0.1650224923052641
2023-06-28,162.42,-0.80111354356531,0.12966616683766066,-4.480000000000018,0.12966616683766063
2023-06-29,161.53,-0.8292079375753798,0.12264225396574852,-0.8899999999999864,0.12264225396574857
2023-06-30,158.47,-0.9258021461942731,0.09849262094546596,-3.0600000000000023,0.09849262094546596
2023-07-03,158.99,-0.9093874440760296,0.10259648015152713,0.5200000000000102,0.10259648015152711
2023-07-04,157.96,-0.9419011809640885,0.09446768210875227,-1.0300000000000011,0.09446768210875223
2023-07-05,156.73,-0.980728264820703,0.08476047667903072,-1.2300000000000182,0.08476047667903064
2023-07-06,158.4,-0.9280118176332672,0.09794017836003471,1.670000000000016,0.09794017836003466
2023-07-07,160.41,-0.8645626805992886,0.11380317259884769,2.009999999999991,0.11380317259884776
2023-07-10,158.91,-0.911912782863452,0.1019651171967484,-1.5,0.10196511719674839
2023-07-11,158.38,-0.9286431523301231,0.09778233762133998,-0.5300000000000011,0.09778233762134003
2023-07-12,157.66,-0.9513712014169214,0.09210007102833233,-0.7199999999999989,0.0921000710283324
2023-07-13,157.77,-0.9478988605842157,0.09296819509115305,0.11000000000001364,0.09296819509115317
2023-07-14,158.78,-0.9160164583930127,0.10093915239523317,1.009999999999991,0.10093915239523321
2023-07-17,155.65,-1.0148203384509,0.07623707678951935,-3.1299999999999955,0.0762370767895193
2023-07-18,155.86,-1.0081913241339169,0.07789440454581333,0.21000000000000796,0.07789440454581342
2023-07-19,156.37,-0.9920922893641018,0.081919343382527,0.5099999999999909,0.08191934338252693
2023-07-20,157.24,-0.9646292300508869,0.08878541551574463,0.8700000000000045,0.08878541551574459
2023-07-21,160.78,-0.8528829887074615,0.11672322626469887,3.539999999999992,0.11672322626469889
2023-07-24,162.4,-0.8017448782621649,0.12950832609896615,1.6200000000000045,0.12950832609896623
2023-07-25,162.64,-0.7941688618998994,0.13140241496330188,0.23999999999998067,0.13140241496330196
2023-07-26,161.64,-0.8257355967426749,0.12351037802856901,-1.0,0.12351037802856912
2023-07-27,160.86,-0.850357649920039,0.1173545892194776,-0.7799999999999727,0.11735458921947761
2023-07-28,157.48,-0.9570532136886213,0.09067950438008036,-3.380000000000024,0.09067950438008032
2023-07-31,161.54,-0.8288922702269523,0.12272117433509577,4.060000000000002,0.12272117433509577
2023-08-01,161.7,-0.8238415926521084,0.123983900244653,0.1599999999999966,0.123983900244653
2023-08-02,163.62,-0.7632334617539788,0.1391366111593402,1.920000000000016,0.13913661115934017
2023-08-03,161.68,-0.8244729273489633,0.12382605950595849,-1.9399999999999977,0.1238260595059586
2023-08-04,158.15,-0.9359035013439612,0.0959671691263515,-3.530000000000001,0.0959671691263515
2023-08-07,160.76,-0.8535143234043173,0.11656538552600414,2.609999999999985,0.11656538552600426
2023-08-08,160.03,-0.8765580398395432,0.11080419856364923,-0.7299999999999898,0.1108041985636492
2023-08-09,158.62,-0.9210671359678567,0.09967642648567593,-1.4099999999999966,0.09967642648567598
2023-08-10,158.26,-0.9324311605112563,0.096835293189172,-0.36000000000001364,0.09683529318917206
2023-08-11,155.96,-1.0050346506496397,0.07868360823928656,-2.299999999999983,0.07868360823928655
2023-08-14,151.31,-1.1518199676685463,0.04198563649277874,-4.650000000000006,0.041985636492778866
2023-08-15,150.92,-1.164130994257229,0.03890774208823281,-0.3900000000000148,0.03890774208823289
2023-08-16,149.07,-1.2225294537163638,0.024307473758977072,-1.8499999999999943,0.024307473758977016
2023-08-17,149.34,-1.214006435308814,0.02643832373135502,0.27000000000001023,0.026438323731355018
2023-08-18,149.68,-1.2032737454622704,0.02912161628916422,0.3400000000000034,0.02912161628916432
2023-08-21,149.24,-1.2171631087930914,0.025649120037881782,-0.4399999999999977,0.02564912003788189
2023-08-22,148.79,-1.231368139472341,0.02209770341725186,-0.45000000000001705,0.022097703417251813
2023-08-23,151.67,-1.1404559431251475,0.04482676978928245,2.8799999999999955,0.04482676978928257
2023-08-24,152.1,-1.1268822471427538,0.048220345671217635,0.4300000000000068,0.04822034567121758
2023-08-25,152.0,-1.1300389206270312,0.04743114197774439,-0.09999999999999432,0.04743114197774445
2023-08-28,151.74,-1.1382462716861526,0.04537921237471392,-0.2599999999999909,0.04537921237471387
2023-08-29,151.91,-1.132879926762881,0.046720858653618406,0.1699999999999875,0.046720858653618524
2023-08-30,154.29,-1.0577510978370752,0.06550390655828257,2.3799999999999955,0.06550390655828253
2023-08-31,153.3,-1.0890021653314226,0.057690789992897194,-0.9899999999999807,0.05769078999289712
2023-09-01,152.36,-1.1186748960836315,0.05027227527424833,-0.9399999999999977,0.05027227527424838
2023-09-04,152.01,-1.1297232532786037,0.047510062347091646,-0.35000000000002274,0.04751006234709165
2023-09-05,153.02,-1.0978408510873998,0.055481019651171984,1.0100000000000193,0.055481019651171914
2023-09-06,153.39,-1.0861611591955735,0.058401073317022954,0.3699999999999761,0.058401073317023044
2023-09-07,151.58,-1.1432969492609966,0.044116486465156694,-1.8099999999999739,0.044116486465156646
2023-09-08,152.04,-1.1287762512333204,0.04774682345513364,0.45999999999997954,0.0477468234551337
2023-09-11,153.74,-1.0751128020006013,0.06116328624417963,1.700000000000017,0.06116328624417977
2023-09-12,150.94,-1.1634996595603733,0.03906558282692755,-2.8000000000000114,0.039065582826927514
2023-09-13,152.74,-1.1066795368433768,0.05327124930944677,1.8000000000000114,0.05327124930944671
2023-09-14,154.44,-1.053016087610659,0.06668771209849254,1.6999999999999886,0.06668771209849256
2023-09-15,158.24,-0.9330624952081112,0.09667745245047749,3.8000000000000114,0.09667745245047743
2023-09-18,158.65,-0.9201201339225734,0.09991318759371792,0.4099999999999966,0.09991318759371803
2023-09-19,160.17,-0.8721386969615551,0.11190908373451172,1.5199999999999818,0.1119090837345118
2023-09-20,158.22,-0.9336938299049671,0.09651961171178275,-1.9499999999999886,0.0965196117117828
2023-09-21,155.82,-1.0094539935276285,0.07757872306842385,-2.4000000000000057,0.07757872306842395
2023-09-22,153.36,-1.087108161240856,0.05816431220898118,-2.4599999999999795,0.05816431220898122
2023-09-25,150.18,-1.1874903780408825,0.03306763475653065,-3.180000000000007,0.03306763475653063
2023-09-26,150.0,-1.1931723903125824,0.03164706810827868,-0.18000000000000682,0.031647068108278775
2023-09-27,148.99,-1.2250547925037854,0.02367611080419857,-1.009999999999991,0.023676110804198514
2023-09-28,148.06,-1.2544118559075668,0.01633651645489696,-0.9300000000000068,0.016336516454896977
2023-09-29,147.86,-1.2607252028761216,0.014758109067950477,-0.19999999999998863,0.014758109067950498
2023-10-02,149.79,-1.1998014046295655,0.029989740351984717,1.9299999999999784,0.02998974035198465
2023-10-03,149.7,-1.2026424107654154,0.029279457027858734,-0.09000000000000341,0.029279457027858724
2023-10-04,147.74,-1.2645132110572548,0.013811064635782497,-1.9599999999999795,0.013811064635782522
2023-10-05,146.94,-1.2897665989314757,0.007497435087996124,-0.8000000000000114,0.007497435087996163
2023-10-06,146.31,-1.309653641882424,0.00252545181911446,-0.6299999999999955,0.002525451819114455
2023-10-09,145.99,-1.319754997032112,0.0,-0.3199999999999932,0.0
2023-10-10,146.56,-1.3017619581717303,0.004498461052797674,0.5699999999999932,0.004498461052797609
2023-10-11,146.67,-1.2982896173390255,0.005366585115618171,0.10999999999998522,0.005366585115618161
2023-10-12,148.04,-1.2550431906044226,0.01617867571620222,1.3700000000000045,0.01617867571620235
2023-10-13,151.63,-1.1417186125188583,0.044511088311893196,3.5900000000000034,0.04451108831189332
2023-10-16,151.27,-1.153082637062257,0.04166995501538949,-0.3599999999999852,0.041669955015389615
2023-10-17,152.31,-1.1202532328257706,0.04987767342751159,1.039999999999992,0.049877673427511704
2023-10-18,153.43,-1.0848984898018619,0.05871675479441243,1.1200000000000045,0.05871675479441252
2023-10-19,156.83,-0.9775715913364247,0.08554968037250418,3.4000000000000057,0.08554968037250421
2023-10-20,158.06,-0.9387445074798111,0.09525688580222552,1.2299999999999898,0.09525688580222558
2023-10-23,159.06,-0.9071777726370355,0.10314892273695837,1.0,0.10314892273695841
2023-10-24,160.09,-0.8746640357489766,0.11127772077973322,1.0300000000000011,0.1112777207797333
2023-10-25,156.33,-0.9933549587578125,0.08160366190513775,-3.759999999999991,0.08160366190513768
2023-10-26,155.16,-1.0302880385238604,0.07236997869150019,-1.170000000000016,0.07236997869150019
2023-10-27,152.8,-1.1047855327528104,0.05374477152553077,-2.359999999999985,0.05374477152553081
2023-10-30,151.53,-1.1448752860031357,0.04372188461841996,-1.2700000000000102,0.04372188461841997
2023-10-31,156.42,-0.9905139526219635,0.08231394522926351,4.889999999999986,0.08231394522926361
2023-11-01,153.32,-1.0883708306345676,0.05784863073159171,-3.0999999999999943,0.057848630731591744
2023-11-02,155.03,-1.0343917140534211,0.07134401388998496,1.710000000000008,0.07134401388998501
2023-11-03,158.78,-0.9160164583930127,0.10093915239523317,3.75,0.10093915239523321
2023-11-06,160.85,-0.8506733172684674,0.11727566885013012,2.069999999999993,0.11727566885013019
2023-11-07,158.56,-0.9229611400584232,0.09920290426959194,-2.289999999999992,0.09920290426959189
2023-11-08,160.75,-0.8538299907527448,0.11648646515665688,2.1899999999999977,0.11648646515665684
2023-11-09,163.1,-0.7796481638722224,0.13503275195327905,2.3499999999999943,0.13503275195327902
2023-11-10,160.07,-0.8752953704458324,0.11111988004103848,-3.030000000000001,0.11111988004103845
2023-11-13,163.1,-0.7796481638722224,0.13503275195327905,3.030000000000001,0.13503275195327902
2023-11-14,162.65,-0.7938531945514711,0.13148133533264936,-0.44999999999998863,0.13148133533264938
2023-11-15,166.38,-0.6761092735879185,0.16091863309920282,3.7299999999999898,0.16091863309920273
2023-11-16,164.19,-0.7452404228935969,0.1436350722121379,-2.1899999999999977,0.143635072212138
2023-11-17,160.39,-0.8651940152961445,0.11364533186015295,-3.8000000000000114,0.11364533186015291
2023-11-20,162.99,-0.7831205047049272,0.13416462789045855,2.6000000000000227,0.13416462789045847
2023-11-21,161.01,-0.8456226396936235,0.11853839475968735,-1.9800000000000182,0.11853839475968742
2023-11-22,161.77,-0.8216319212131135,0.12453634283008447,0.7600000000000193,0.12453634283008452
2023-11-23,161.52,-0.8295236049238073,0.12256333359640126,-0.25,0.12256333359640137
2023-11-24,161.73,-0.8228945906068251,0.124220661352695,0.20999999999997954,0.12422066135269505
2023-11-27,160.85,-0.8506733172684674,0.11727566885013012,-0.8799999999999955,0.11727566885013019
2023-11-28,163.41,-0.7698624760709619,0.13747928340304624,2.5600000000000023,0.13747928340304627
